state,week,depression,anxiety,addiction,counselling,mental_health,stay_at_home,mask_mandate,gatherings_banned,business_closures,travel_restrictions,covid_restrictions
Alaska,2022-05-01,42.0,50.0,16.0,10.0,48.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-05-08,42.0,50.0,0.0,31.0,51.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-05-15,31.0,44.0,7.0,7.0,45.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-05-22,30.0,50.0,23.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-05-29,17.0,29.0,10.0,32.0,37.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-06-05,24.0,31.0,13.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-06-12,43.0,28.0,13.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-06-19,0.0,76.0,31.0,34.0,41.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-06-26,29.0,71.0,0.0,19.0,36.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-07-03,42.0,36.0,0.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-07-10,16.0,29.0,7.0,12.0,44.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-07-17,16.0,47.0,22.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-07-24,23.0,34.0,17.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-07-31,34.0,59.0,13.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-08-07,40.0,42.0,22.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-08-14,28.0,44.0,13.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-08-21,31.0,43.0,30.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-08-28,21.0,37.0,41.0,51.0,39.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-09-04,8.0,46.0,18.0,74.0,29.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-09-11,35.0,49.0,7.0,44.0,16.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-09-18,40.0,48.0,39.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-09-25,32.0,38.0,25.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-10-02,41.0,62.0,11.0,32.0,64.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-10-09,36.0,32.0,11.0,52.0,47.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-10-16,22.0,67.0,23.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-10-23,30.0,62.0,16.0,23.0,43.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-10-30,46.0,48.0,11.0,29.0,52.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-11-06,43.0,59.0,12.0,62.0,25.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-11-13,31.0,48.0,7.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-11-20,36.0,48.0,25.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-11-27,35.0,44.0,0.0,59.0,31.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-12-04,38.0,25.0,10.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-12-11,25.0,57.0,13.0,58.0,16.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-12-18,55.0,52.0,0.0,48.0,30.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2022-12-25,12.0,64.0,14.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
Alaska,2023-01-01,36.0,38.0,17.0,35.0,28.0,0.0,0.0,0.0,0.0,0.0,Most Restrictions
,2017-12-31,53.0,65.8,26.4,32.2,23.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-01-07,58.0,66.0,26.0,40.4,33.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-01-14,54.2,60.6,22.8,41.0,35.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-01-21,63.4,65.2,21.6,38.0,33.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-01-28,66.8,63.2,23.6,36.4,30.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-02-04,71.0,64.0,26.6,44.0,33.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-02-11,67.6,64.6,24.2,35.2,39.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-02-18,60.8,64.2,28.8,28.4,40.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-02-25,71.4,75.8,29.2,39.6,37.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-03-04,72.0,72.8,25.8,37.8,37.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-03-11,67.8,66.8,23.6,34.4,35.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-03-18,66.6,73.0,30.0,35.0,38.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-03-25,60.2,61.4,20.0,32.4,39.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-04-01,64.4,68.0,24.8,43.4,32.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-04-08,70.0,68.4,23.6,36.4,37.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-04-15,62.2,69.6,25.6,36.6,28.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-04-22,63.6,76.6,25.8,34.8,36.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-04-29,58.8,73.0,26.4,35.4,36.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-05-06,65.4,67.0,20.6,29.8,35.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-05-13,64.2,63.8,27.8,31.8,34.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-05-20,67.6,64.6,24.4,33.8,35.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-05-27,60.6,67.0,20.6,36.8,33.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-06-03,73.8,73.8,23.4,34.8,41.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-06-10,68.8,65.2,22.8,31.8,40.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-06-17,47.2,57.0,25.2,30.8,28.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-06-24,54.2,63.8,19.2,30.4,30.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-07-01,52.2,64.0,19.8,27.8,24.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-07-08,53.0,61.8,19.4,26.4,30.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-07-15,50.8,59.8,24.8,32.8,37.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-07-22,52.0,63.0,24.8,27.8,27.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-07-29,46.4,71.0,25.6,32.4,30.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-08-05,51.0,77.6,22.6,38.0,33.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-08-12,57.8,69.4,25.4,35.0,31.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-08-19,47.2,66.6,20.2,38.8,24.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-08-26,55.4,62.4,26.4,34.0,39.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-09-02,55.6,76.4,23.6,41.4,38.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-09-09,54.2,69.8,23.6,43.2,39.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-09-16,68.4,70.2,21.0,41.0,37.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-09-23,60.6,68.6,18.2,40.2,40.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-09-30,59.2,73.6,18.2,37.6,36.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-10-07,67.0,80.6,22.2,38.8,55.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-10-14,61.6,76.0,26.0,36.8,39.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-10-21,71.8,77.0,25.0,34.6,43.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-10-28,71.2,77.0,23.2,40.4,35.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-11-04,62.6,68.0,27.0,40.8,39.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-11-11,68.8,77.6,25.2,37.8,45.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-11-18,63.8,65.4,19.0,30.6,27.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-11-25,66.4,73.8,22.8,38.6,45.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-12-02,66.2,71.0,24.2,36.0,42.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-12-09,73.0,71.0,24.0,35.4,39.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-12-16,59.4,69.4,20.2,33.6,35.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-12-23,51.0,64.6,22.2,22.0,25.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2018-12-30,53.8,69.0,28.8,28.4,29.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-01-06,62.0,70.0,22.6,37.2,31.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-01-13,69.0,66.6,20.4,40.4,40.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-01-20,65.6,67.8,21.8,42.8,35.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-01-27,63.8,71.8,22.8,39.0,44.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-02-03,73.0,64.8,20.4,41.2,41.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-02-10,77.0,63.6,19.4,29.2,33.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-02-17,69.4,73.2,24.2,38.4,38.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-02-24,67.4,73.0,21.8,40.4,39.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-03-03,71.4,69.4,22.6,41.8,40.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-03-10,76.2,71.4,17.6,47.8,39.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-03-17,68.4,73.4,19.8,34.6,32.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-03-24,65.4,76.6,27.0,33.0,45.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-03-31,76.6,71.4,29.8,33.4,41.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-04-07,57.0,69.4,26.4,40.4,42.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-04-14,63.6,71.0,31.4,42.6,40.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-04-21,66.4,68.2,24.4,39.4,37.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-04-28,67.0,64.6,26.0,40.6,44.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-05-05,66.6,67.6,22.0,37.6,45.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-05-12,61.2,58.4,25.6,37.8,46.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-05-19,71.8,64.6,30.6,30.0,38.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-05-26,58.8,66.6,25.2,31.0,36.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-06-02,58.6,65.6,22.6,41.8,30.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-06-09,54.2,60.2,18.2,37.6,35.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-06-16,44.6,61.0,22.4,41.0,40.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-06-23,49.6,69.8,22.2,35.8,35.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-06-30,48.4,63.2,24.4,28.4,30.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-07-07,49.0,63.4,24.0,37.4,31.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-07-14,50.0,65.0,23.8,36.2,36.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-07-21,53.6,71.8,28.8,33.8,34.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-07-28,52.6,75.0,24.8,42.6,31.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-08-04,61.2,74.0,21.8,37.0,36.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-08-11,45.6,67.0,22.0,40.0,32.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-08-18,50.0,66.6,19.0,36.6,35.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-08-25,44.6,71.0,21.0,40.0,42.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-09-01,48.6,68.0,20.6,36.8,39.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-09-08,57.6,68.6,24.8,40.4,43.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-09-15,59.4,70.2,23.8,36.0,37.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-09-22,58.4,70.2,25.4,40.6,40.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-09-29,58.2,70.8,18.2,33.6,37.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-10-06,55.6,63.0,22.8,36.2,57.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-10-13,66.6,72.8,27.2,39.8,47.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-10-20,63.6,71.2,20.2,42.0,47.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-10-27,56.2,76.2,23.2,37.8,48.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-11-03,59.4,63.4,20.0,37.4,41.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-11-10,55.6,71.8,21.8,43.8,41.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-11-17,67.8,70.6,25.2,38.8,42.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-11-24,56.6,65.6,22.8,28.4,31.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-12-01,55.0,62.6,22.6,44.0,42.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-12-08,63.6,70.8,26.4,33.4,44.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-12-15,58.6,67.8,22.8,32.2,30.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-12-22,45.0,56.0,15.4,18.2,24.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2019-12-29,42.8,59.2,17.0,34.2,30.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-01-05,60.4,75.4,22.6,42.0,32.6,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-01-12,61.0,70.0,21.0,37.6,41.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-01-19,60.2,69.4,21.0,36.0,38.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-01-26,62.0,71.4,20.6,45.4,51.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-02-02,62.2,68.4,23.4,38.2,47.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-02-09,62.8,72.4,18.6,39.0,46.2,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-02-16,63.0,75.4,21.2,39.0,46.8,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-02-23,67.4,68.4,29.2,42.6,41.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-03-01,72.4,68.4,28.6,38.4,40.4,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-03-08,67.4,69.2,19.8,31.4,33.0,0.0,0.0,0.0,0.0,0.0,Least Restrictions
,2020-03-15,69.4,64.4,14.6,23.4,33.2,0.2,0.0,0.2,0.2,0.0,Least Restrictions
,2020-03-22,73.8,68.4,18.2,24.0,32.2,0.6,0.0,0.6,0.6,0.4,Least Restrictions
,2020-03-29,67.6,74.0,18.8,20.8,33.4,1.0,0.2,1.0,1.0,0.4,Least Restrictions
,2020-04-05,70.0,62.8,18.2,22.4,36.0,1.0,0.2,1.0,1.0,0.4,Least Restrictions
,2020-04-12,69.0,63.0,23.0,20.8,34.6,1.0,0.2,1.0,1.0,0.4,Least Restrictions
,2020-04-19,65.6,67.8,19.8,35.4,42.2,1.0,0.4,1.0,1.0,0.4,Least Restrictions
,2020-04-26,74.6,69.2,27.0,30.8,45.6,0.8,0.4,1.0,1.0,0.4,Least Restrictions
,2020-05-03,66.6,64.0,26.0,30.2,47.2,0.8,0.4,1.0,1.0,0.4,Least Restrictions
,2020-05-10,71.6,69.8,23.0,28.2,44.2,0.6,0.4,1.0,1.0,0.4,Least Restrictions
,2020-05-17,65.4,69.6,25.0,30.2,41.6,0.6,0.4,1.0,1.0,0.4,Least Restrictions
,2020-05-24,45.6,71.6,21.2,28.2,39.4,0.6,0.4,0.8,0.8,0.4,Least Restrictions
,2020-05-31,49.2,63.0,20.4,31.8,43.0,0.4,0.4,0.8,0.8,0.4,Least Restrictions
,2020-06-07,50.6,65.6,17.2,31.4,40.0,0.4,0.4,0.8,0.8,0.4,Least Restrictions
,2020-06-14,55.2,72.0,22.0,26.8,36.2,0.2,0.4,0.8,0.8,0.4,Least Restrictions
,2020-06-21,49.8,79.0,20.6,30.4,37.0,0.2,0.6,0.6,0.6,0.4,Least Restrictions
,2020-06-28,56.4,70.6,22.6,32.8,37.0,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2020-07-05,51.8,74.0,19.4,35.0,38.2,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-07-12,62.6,67.2,16.2,36.4,41.4,0.0,0.8,0.8,0.8,0.8,Least Restrictions
,2020-07-19,53.0,71.6,19.0,28.4,35.4,0.0,0.8,0.8,0.8,0.8,Least Restrictions
,2020-07-26,50.8,71.2,18.8,36.4,38.2,0.0,0.8,0.8,0.8,0.8,Least Restrictions
,2020-08-02,49.0,72.2,20.6,33.0,38.8,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-08-09,54.2,65.8,17.2,34.6,39.4,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-08-16,47.2,68.2,21.4,38.4,43.4,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-08-23,52.4,77.2,18.6,33.0,37.6,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-08-30,54.0,79.4,16.4,33.2,45.0,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-09-06,55.8,69.6,21.2,37.2,40.4,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-09-13,61.0,71.4,18.6,35.4,47.0,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-09-20,56.6,83.6,21.8,32.2,43.0,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-09-27,52.0,77.6,18.2,35.4,45.4,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-10-04,55.6,75.8,20.6,31.8,56.6,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-10-11,59.4,73.4,20.6,32.2,46.8,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-10-18,51.8,73.2,20.8,34.8,37.2,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-10-25,49.0,75.4,18.0,30.2,43.0,0.0,0.8,0.6,0.6,0.8,Least Restrictions
,2020-11-01,49.0,61.0,17.6,25.0,34.6,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2020-11-08,53.0,70.0,26.2,30.8,32.4,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2020-11-15,61.8,73.0,17.2,34.8,45.6,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2020-11-22,50.6,62.2,24.4,27.8,35.0,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2020-11-29,56.4,75.0,20.0,31.6,41.4,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2020-12-06,57.8,69.8,21.8,25.0,43.0,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2020-12-13,55.2,74.0,25.2,30.4,36.6,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2020-12-20,44.0,63.0,26.6,17.8,29.2,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2020-12-27,49.6,70.0,19.2,23.8,25.2,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2021-01-03,48.2,72.0,21.4,34.8,36.0,0.2,0.8,0.6,0.6,0.8,Least Restrictions
,2021-01-10,50.0,75.6,24.4,29.8,34.0,0.2,0.8,0.4,0.6,0.8,Least Restrictions
,2021-01-17,45.0,67.8,21.6,30.8,35.2,0.2,0.8,0.4,0.6,0.8,Least Restrictions
,2021-01-24,53.6,80.2,21.2,33.2,38.4,0.0,0.8,0.4,0.6,0.8,Least Restrictions
,2021-01-31,60.6,77.6,24.0,32.6,32.6,0.0,0.8,0.4,0.6,0.8,Least Restrictions
,2021-02-07,49.2,81.8,15.0,31.2,42.4,0.0,0.8,0.4,0.6,0.8,Least Restrictions
,2021-02-14,50.8,82.8,16.4,30.8,37.2,0.0,0.6,0.4,0.6,0.8,Least Restrictions
,2021-02-21,56.6,85.8,17.6,40.4,43.4,0.0,0.6,0.4,0.6,0.6,Least Restrictions
,2021-02-28,67.6,82.2,20.0,30.8,42.8,0.0,0.6,0.4,0.6,0.6,Least Restrictions
,2021-03-07,62.8,74.4,23.8,36.2,44.2,0.0,0.6,0.4,0.6,0.6,Least Restrictions
,2021-03-14,53.6,69.4,20.2,30.0,44.4,0.0,0.6,0.4,0.4,0.6,Least Restrictions
,2021-03-21,50.0,74.0,17.0,34.4,41.8,0.0,0.6,0.4,0.4,0.6,Least Restrictions
,2021-03-28,40.8,69.4,22.0,36.0,36.2,0.0,0.6,0.4,0.4,0.6,Least Restrictions
,2021-04-04,49.8,76.8,21.2,31.6,41.4,0.0,0.6,0.4,0.4,0.4,Least Restrictions
,2021-04-11,40.8,78.8,25.8,36.8,41.2,0.0,0.6,0.4,0.4,0.4,Least Restrictions
,2021-04-18,52.8,72.6,23.2,39.4,41.0,0.0,0.6,0.4,0.4,0.4,Least Restrictions
,2021-04-25,54.2,77.0,20.2,30.8,42.4,0.0,0.6,0.2,0.4,0.4,Least Restrictions
,2021-05-02,46.2,74.0,17.4,34.4,48.6,0.0,0.6,0.2,0.4,0.4,Least Restrictions
,2021-05-09,53.6,69.2,19.8,33.0,48.2,0.0,0.6,0.2,0.4,0.4,Least Restrictions
,2021-05-16,57.6,71.6,16.0,41.8,48.4,0.0,0.6,0.2,0.4,0.4,Least Restrictions
,2021-05-23,48.8,68.4,21.2,41.4,42.0,0.0,0.6,0.2,0.4,0.4,Least Restrictions
,2021-05-30,50.0,73.6,22.0,35.2,37.0,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-06-06,49.2,67.4,24.4,28.8,43.2,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-06-13,48.2,65.8,15.6,32.8,32.4,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-06-20,43.6,67.4,15.4,32.8,37.6,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-06-27,44.6,73.8,19.6,34.0,34.0,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-07-04,45.6,66.8,15.4,31.6,38.0,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-07-11,44.8,69.6,20.0,31.6,38.4,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-07-18,47.2,72.2,26.8,36.0,38.0,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-07-25,36.2,66.4,15.8,33.4,39.2,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-08-01,43.2,73.2,16.0,28.2,38.6,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-08-08,41.2,68.8,16.6,34.2,35.6,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-08-15,48.8,74.4,16.2,35.8,35.6,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-08-22,42.8,78.4,20.4,35.2,37.4,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-08-29,42.8,72.8,21.0,37.2,42.6,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-09-05,44.0,77.4,19.0,35.4,42.0,0.0,0.6,0.2,0.2,0.4,Least Restrictions
,2021-09-12,41.4,82.4,27.4,31.2,45.2,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-09-19,49.2,80.8,17.6,37.0,46.8,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-09-26,50.2,72.8,24.0,30.4,46.4,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-10-03,50.8,75.2,17.2,37.2,43.0,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-10-10,52.4,79.4,28.6,38.8,55.2,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-10-17,45.2,78.4,20.4,41.6,54.4,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-10-24,49.2,82.2,20.2,38.0,46.0,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-10-31,48.8,76.4,19.8,38.6,46.8,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-11-07,62.0,73.0,27.6,37.6,51.0,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-11-14,51.4,75.8,21.6,36.8,48.8,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-11-21,49.4,64.6,23.4,25.2,49.6,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-11-28,48.2,69.2,28.0,38.4,51.8,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-12-05,53.0,75.8,34.6,37.6,44.2,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-12-12,52.6,70.2,21.8,35.8,44.4,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-12-19,34.0,58.0,22.6,26.2,32.6,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2021-12-26,37.2,62.4,16.4,26.8,25.0,0.0,0.6,0.2,0.2,0.2,Least Restrictions
,2022-01-02,45.8,74.2,21.6,32.4,29.8,0.0,0.6,0.2,0.2,0.2,Least Restrictions
